측정일시	측정소명	이산화질소농도(ppm)	오존농도(ppm)	일산화탄소농도(ppm)	아황산가스(ppm)	미세먼지(ug/m^2)	초미세먼지(ug/m^2)
20170404	강북구	0.046	0.041	0.6	0.005	64	42
20170404	마포구	0.056	0.037	0.7	0.006	80	69
20170404	서대문구	0.045	0.034	0.6	0.008	77	41
20170404	정릉로	0.049	0.041	0.6	0.008	86	47
20170404	강변북로	0.069	0.015	0.6	0.006	88	50
20170404	노원구	0.053	0.036	0.7	0.005	68	46
20170403	화랑로	0.057	0.019	0.7	0.005	94	62
20170403	공항대로	0.063	0.023	0.6	0.009	111	69
20170403	영등포구	0.041	0.04	0.8	0.006	86	49
20170403	노원구	0.057	0.025	0.8	0.005	74	52
20170403	동작구	0.043	0.042	0.6	0.005	67	51
20170403	금천구	0.047	0.037	0.6	0.006	73	59
20170403	송파구	0.048	0.032	0.7	0.005	83	50
20170403	마포구	0.042	0.041	0.6	0.006	81	72
20170403	광진구	0.047	0.038	0.7	0.004	78	63
20170403	강남대로	0.076	0.018	0.8	0.007	95	53
20170403	구로구	0.027	0.033	0.6	0.009	78	49
20170403	도봉구	0.05	0.03	0.7	0.005	80	49
20170403	한강대로	0.058	0.028	0.7	0.006	103	64
20170403	강북구	0.046	0.032	0.7	0.005	70	47
20170403	서대문구	0.043	0.029	0.6	0.008	86	53
20170403	종로	0.058	0.018	0.4	0.005	83	62
20170403	천호대로	0.06	0.023	0.7	0.005	86	57
20170403	홍릉로	0.064	0.02	0.6	0.007	90	69
20170403	관악구	0.04	0.043	0.6	0.006	68	48
20170403	중랑구	0.042	0.03	0.5	0.006	75	46
20170403	청계천로	0.064	0.024	0.8	0.007	82	68
20170403	성동구	0.045	0.025	0.6	0.005	79	50
20170403	도산대로	0.053	0.028	0.7	0.008	79	50
20170403	은평구	0.046	0.032	0.8	0.006	82	51
20170403	강서구	0.054	0.039	0.7	0.01	81	52
20170403	영등포로	0.069	0.023	0.5	0.007	105	74
20170403	성북구	0.061	0.02	0.9	0.005	80	59
20170403	동대문구	0.043	0.032	0.5	0.006	73	41
20170403	강남구	0.042	0.032	0.5	0.006	77	48
20170403	중구	0.052	0.034	0.6	0.006	75	53
20170403	서초구	0.037	0.04	0.6	0.006	78	52
20170403	종로구	0.052	0.034	0.7	0.006	74	56
20170403	신촌로	0.074	0.017	1	0.007	82	56
20170403	정릉로	0.051	0.029	0.7	0.009	96	54
20170403	동작대로	0.07	0.023	0.8	0.009	94	70
20170403	용산구	0.042	0.025	0.5	0.005	67	49
20170403	강변북로	0.066	0.015	0.6	0.006	95	68
20170403	양천구	0.037	0.032	0.6	0.007	77	63
20170403	강동구	0.047	0.03	0.7	0.004	88	55
20170402	영등포구	0.034	0.033	0.7	0.005	57	30
20170402	강남대로	0.053	0.019	0.7	0.005	62	35
20170402	공항대로	0.042	0.024	0.5	0.006	66	39
20170402	홍릉로	0.041	0.024	0.4	0.005	50	39
20170402	중랑구	0.028	0.033	0.4	0.005	40	26
20170402	정릉로	0.03	0.036	0.5	0.007	58	33
20170402	서초구	0.027	0.037	0.5	0.004	50	35
20170402	용산구	0.027	0.026	0.4	0.003	41	30
20170402	강남구	0.027	0.031	0.3	0.005	48	31
20170402	신촌로	0.057	0.017	0.9	0.005	55	39
20170402	양천구	0.032	0.026	0.6	0.005	46	39
20170402	한강대로	0.044	0.027	0.6	0.004	65	42
20170402	동대문구	0.028	0.031	0.4	0.004	42	27
20170402	중구	0.036	0.033	0.5	0.004	45	32
20170402	서대문구	0.034	0.03	0.6	0.006	52	36
20170402	청계천로	0.039	0.029	0.5	0.005	50	40
20170402	강북구	0.024	0.039	0.5	0.003	40	27
20170402	관악구	0.032	0.038	0.5	0.004	44	32
20170402	구로구	0.024	0.027	0.6	0.007	49	32
20170402	도봉구	0.023	0.039	0.5	0.004	46	32
20170402	도산대로	0.036	0.028	0.7	0.005	53	34
20170402	동작대로	0.051	0.025	0.7	0.007	58	43
20170402	동작구	0.03	0.042	0.5	0.004	42	32
20170402	화랑로	0.04	0.024	0.6	0.004	54	36
20170402	노원구	0.031	0.035	0.6	0.003	42	31
20170402	강동구	0.024	0.038	0.5	0.003	46	35
20170402	은평구	0.027	0.037	0.6	0.004	51	36
20170402	영등포로	0.053	0.022	0.4	0.005	65	46
20170402	천호대로	0.035	0.029	0.5	0.004	47	33
20170402	종로	0.037	0.022	0.3	0.004	52	39
20170402	광진구	0.025	0.046	0.5	0.005	40	31
20170402	금천구	0.032	0.036	0.6	0.004	45	37
20170402	송파구	0.025	0.037	0.5	0.005	50	30
20170402	강서구	0.043	0.036	0.6	0.007	51	33
20170402	마포구	0.032	0.036	0.5	0.004	50	46
20170402	성동구	0.026	0.029	0.4	0.004	50	32
20170402	종로구	0.035	0.034	0.6	0.004	43	33
20170402	강변북로	0.042	0.023	0.4	0.004	55	42
20170402	성북구	0.036	0.03	0.7	0.003	42	37
20170401	금천구	0.031	0.029	0.5	0.003	25	19
20170401	구로구	0.021	0.023	0.5	0.006	26	17
20170401	신촌로	0.048	0.015	0.9	0.004	35	21
20170401	공항대로	0.043	0.017	0.4	0.005	56	23
20170401	관악구	0.029	0.033	0.4	0.002	24	16
20170401	양천구	0.03	0.021	0.5	0.005	25	20
20170401	중구	0.028	0.033	0.4	0.002	20	14
20170401	광진구	0.02	0.043	0.4	0.004	18	11
20170401	서초구	0.024	0.031	0.5	0.003	22	17
20170401	강북구	0.019	0.034	0.4	0.002	14	11
20170401	도산대로	0.034	0.023	0.6	0.005	31	18
20170401	종로	0.031	0.02	0.3	0.003	27	19
20170401	강남대로	0.056	0.015	0.6	0.004	41	18
20170401	한강대로	0.036	0.025	0.5	0.003	37	20
20170401	용산구	0.024	0.023	0.3	0.003	19	14
20170401	종로구	0.028	0.033	0.5	0.003	20	14
20170401	노원구	0.029	0.029	0.5	0.003	22	17
20170401	도봉구	0.023	0.031	0.4	0.006	23	17
20170401	동작구	0.028	0.036	0.4	0.003	20	15
20170401	성동구	0.022	0.026	0.4	0.004	23	16
20170401	성북구	0.029	0.028	0.6	0.002	22	17
20170401	강서구	0.039	0.028	0.6	0.006	30	18
20170401	화랑로	0.041	0.017	0.6	0.003	34	21
20170401	영등포구	0.032	0.027	0.6	0.005	32	17
20170401	강남구	0.024	0.026	0.3	0.004	22	14
20170401	중랑구	0.02	0.032	0.3	0.005	19	12
20170401	강동구	0.023	0.031	0.4	0.003	23	16
20170401	동대문구	0.026	0.024	0.3	0.004	20	13
20170401	송파구	0.022	0.033	0.5	0.004	22	14
20170401	청계천로	0.034	0.025	0.5	0.005	26	19
20170401	영등포로	0.045	0.02	0.4	0.005	36	22
20170401	천호대로	0.035	0.021	0.4	0.003	29	19
20170401	동작대로	0.051	0.019	0.6	0.006	35	21
20170401	마포구	0.027	0.032	0.4	0.003	25	24
20170401	은평구	0.02	0.034	0.5	0.003	25	16
20170401	서대문구	0.031	0.026	0.5	0.005	24	18
20170401	강변북로	0.036	0.021	0.4	0.003	29	22
20170401	홍릉로	0.04	0.019	0.4	0.005	28	19
20170401	정릉로	0.038	0.023	0.5	0.006	34	20
20170331	도봉구	0.032	0.026	0.5	0.004	47	30
20170331	강서구	0.055	0.016	0.7	0.007	55	35
20170331	양천구	0.043	0.011	0.6	0.005	56	44
20170331	신촌로	0.057	0.01	0.9	0.003	58	36
20170331	성북구	0.042	0.02	0.7	0.003	54	41
20170331	도산대로	0.046	0.014	0.8	0.005	61	35
20170331	천호대로	0.045	0.011	0.5	0.003	19	17
20170331	강남대로	0.071	0.007	0.8	0.005	66	36
20170331	서초구	0.038	0.018	0.6	0.004	55	36
20170331	송파구	0.038	0.021	0.6	0.004	47	27
20170331	정릉로	0.054	0.013	0.6	0.007	62	29
20170331	동작대로	0.063	0.01	0.8	0.007	74	49
20170331	한강대로	0.053	0.012	0.6	0.004	69	41
20170331	종로구	0.042	0.022	0.6	0.004	47	32
20170331	동대문구	0.038	0.017	0.4	0.004	41	22
20170331	영등포구	0.042	0.019	0.8	0.004	60	34
20170331	관악구	0.042	0.021	0.6	0.003	46	33
20170331	성동구	0.033	0.019	0.5	0.004	53	37
20170331	영등포로	0.055	0.012	0.5	0.005	78	51
20170331	화랑로	0.053	0.01	0.7	0.004	54	32
20170331	중랑구	0.027	0.026	0.4	0.005	39	20
20170331	구로구	0.028	0.016	0.6	0.007	51	31
20170331	강남구	0.041	0.015	0.4	0.005	53	34
20170331	은평구	0.031	0.025	0.6	0.003	49	28
20170331	동작구	0.046	0.019	0.6	0.004	52	37
20170331	공항대로	0.055	0.007	0.5	0.006	79	45
20170331	종로	0.055	0.009	0.4	0.004	58	40
20170331	중구	0.047	0.018	0.6	0.003	49	33
20170331	서대문구	0.036	0.021	0.6	0.005	51	34
20170331	마포구	0.04	0.021	0.6	0.004	53	49
20170331	광진구	0.033	0.03	0.5	0.005	43	29
20170331	강북구	0.032	0.025	0.5	0.003	40	26
20170331	금천구	0.046	0.018	0.6	0.004	56	44
20170331	강동구	0.034	0.023	0.5	0.004	46	30
20170331	청계천로	0.05	0.015	0.7	0.005	53	42
20170331	홍릉로	0.048	0.013	0.4	0.005	46	35
20170331	강변북로	0.038	0.019	0.5	0.004	59	49
20170331	용산구	0.035	0.016	0.4	0.003	45	31
20170331	노원구	0.034	0.026	0.6	0.003	42	28
20170330	한강대로	0.058	0.018	0.7	0.004	89	51
20170330	강북구	0.028	0.042	0.5	0.004	53	34
20170330	강남구	0.05	0.019	0.5	0.005	72	47
20170330	도봉구	0.032	0.04	0.5	0.004	65	38
20170330	금천구	0.059	0.018	0.7	0.005	60	44
20170330	서대문구	0.037	0.024	0.6	0.006	71	43
20170330	동대문구	0.046	0.023	0.5	0.005	61	33
20170330	화랑로	0.057	0.015	0.7	0.004	76	49
20170330	양천구	0.041	0.021	0.6	0.005	61	46
20170330	구로구	0.031	0.02	0.6	0.007	70	38
20170330	관악구	0.052	0.026	0.6	0.004	57	37
20170330	중구	0.049	0.026	0.6	0.004	62	40
20170330	강동구	0.054	0.019	0.6	0.005	80	50
20170330	종로구	0.05	0.027	0.7	0.005	61	43
20170330	중랑구	0.043	0.025	0.5	0.006	59	30
20170330	동작구	0.052	0.028	0.6	0.004	59	40
20170330	은평구	0.032	0.03	0.6	0.004	68	37
20170330	정릉로	0.037	0.027	0.6	0.007	77	39
20170330	홍릉로	0.059	0.017	0.5	0.006	73	52
20170330	천호대로	0.065	0.005	0.9	0.005	77	46
20170330	청계천로	0.058	0.02	0.8	0.006	70	55
20170330	용산구	0.049	0.016	0.5	0.004	60	39
20170330	광진구	0.051	0.026	0.6	0.005	66	49
20170330	영등포구	0.048	0.025	0.9	0.005	75	41
20170330	강변북로	0.066	0.009	0.7	0.005	86	56
20170330	신촌로	0.07	0.011	1	0.006	73	46
20170330	종로	0.048	0.016	0.4	0.004	71	51
20170330	송파구	0.049	0.024	0.7	0.005	77	41
20170330	동작대로	0.078	0.013	0.8	0.008	82	55
20170330	강서구	0.052	0.028	0.6	0.007	69	38
20170330	공항대로	0.061	0.015	0.5	0.006	104	52
20170330	노원구	0.043	0.031	0.7	0.004	58	39
20170330	도산대로	0.05	0.02	0.7	0.006	85	42
20170330	영등포로	0.063	0.018	0.5	0.006	86	55
20170330	성북구	0.046	0.028	0.7	0.003	65	45
20170330	마포구	0.047	0.027	0.6	0.004	68	56
20170330	성동구	0.049	0.017	0.6	0.004	73	51
20170330	강남대로	0.083	0.011	0.9	0.006	91	52
20170330	서초구	0.043	0.026	0.6	0.004	70	41
20170329	양천구	0.033	0.027	0.5	0.005	52	40
20170329	정릉로	0.032	0.03	0.6	0.007	74	40
20170329	강동구	0.038	0.031	0.6	0.005	66	46
20170329	성동구	0.032	0.028	0.5	0.004	58	47
20170329	강남구	0.033	0.03	0.4	0.005	59	41
20170329	은평구	0.027	0.036	0.6	0.004	55	36
20170329	강서구	0.04	0.038	0.6	0.007	54	32
20170329	천호대로	0.047	0.025	0.7	0.005	72	46
20170329	성북구	0.04	0.032	0.7	0.003	55	42
20170329	동대문구	0.03	0.031	0.5	0.004	52	32
20170329	종로구	0.036	0.037	0.6	0.004	57	42
20170329	도봉구	0.027	0.042	0.5	0.004	54	36
20170329	송파구	0.034	0.037	0.6	0.005	59	36
20170329	화랑로	0.053	0.018	0.7	0.004	72	45
20170329	종로	0.039	0.023	0.4	0.004	65	50
20170329	강변북로	0.054	0.017	0.6	0.004	72	49
20170329	광진구	0.034	0.043	0.6	0.003	58	47
20170329	강북구	0.027	0.042	0.6	0.003	48	35
20170329	노원구	0.041	0.034	0.7	0.004	51	38
20170329	중구	0.038	0.035	0.5	0.004	57	40
20170329	강남대로	0.072	0.015	0.8	0.006	81	49
20170329	영등포구	0.038	0.031	0.7	0.005	65	38
20170329	구로구	0.026	0.025	0.6	0.007	53	32
20170329	관악구	0.036	0.037	0.5	0.004	49	32
20170329	동작대로	0.066	0.019	0.7	0.007	70	50
20170329	영등포로	0.052	0.025	0.4	0.006	72	49
20170329	용산구	0.036	0.024	0.4	0.004	53	36
20170329	서초구	0.03	0.036	0.5	0.005	57	37
20170329	도산대로	0.039	0.027	0.7	0.006	56	36
20170329	한강대로	0.046	0.028	0.6	0.004	75	49
20170329	마포구	0.034	0.038	0.5	0.004	58	52
20170329	동작구	0.037	0.039	0.5	0.004	51	37
20170329	청계천로	0.046	0.026	0.6	0.006	63	50
20170329	홍릉로	0.047	0.023	0.5	0.006	66	53
20170329	금천구	0.043	0.03	0.6	0.004	53	42
20170329	중랑구	0.034	0.033	0.5	0.006	53	30
20170329	신촌로	0.062	0.016	0.9	0.005	62	40
20170329	공항대로	0.052	0.02	0.5	0.006	80	44
20170329	서대문구	0.026	0.029	0.5	0.006	59	40
20170328	홍릉로	0.055	0.012	0.6	0.006	86	73
20170328	중랑구	0.049	0.022	0.5	0.006	68	45
20170328	성북구	0.049	0.017	0.9	0.004	76	62
20170328	동대문구	0.044	0.017	0.6	0.005	73	42
20170328	종로구	0.05	0.019	0.9	0.005	80	63
20170328	영등포구	0.046	0.021	1	0.005	99	57
20170328	신촌로	0.069	0.009	1.1	0.007	88	65
20170328	강북구	0.041	0.022	0.7	0.004	71	49
20170328	광진구	0.042	0.023	0.7	0.005	78	67
20170328	강서구	0.057	0.022	0.8	0.011	83	55
20170328	동작대로	0.064	0.014	0.9	0.009	103	78
20170328	영등포로	0.063	0.013	0.6	0.007	117	84
20170328	도산대로	0.049	0.015	0.9	0.007	89	56
20170328	성동구	0.043	0.015	0.6	0.005	84	61
20170328	마포구	0.046	0.023	0.7	0.006	89	79
20170328	서대문구	0.035	0.016	0.7	0.007	88	55
20170328	화랑로	0.048	0.012	0.8	0.004	89	65
20170328	양천구	0.04	0.018	0.7	0.006	82	66
20170328	한강대로	0.056	0.014	0.7	0.006	108	74
20170328	금천구	0.046	0.022	0.7	0.005	78	64
20170328	강동구	0.04	0.018	0.6	0.004	82	54
20170328	서초구	0.039	0.022	0.7	0.005	89	60
20170328	중구	0.053	0.019	0.8	0.005	82	58
20170328	강남구	0.045	0.015	0.6	0.006	87	61
20170328	공항대로	0.059	0.014	0.6	0.007	115	75
20170328	관악구	0.041	0.026	0.7	0.005	76	50
20170328	도봉구	0.043	0.022	0.7	0.006	76	49
20170328	종로	0.052	0.013	0.5	0.005	90	71
20170328	노원구	0.047	0.02	0.8	0.004	75	55
20170328	송파구	0.041	0.021	0.8	0.005	78	47
20170328	강남대로	0.073	0.01	0.9	0.006	108	68
20170328	천호대로	0.051	0.013	0.8	0.005	90	61
20170328	동작구	0.045	0.025	0.7	0.005	75	56
20170328	구로구	0.029	0.019	0.7	0.008	84	52
20170328	용산구	0.044	0.014	0.6	0.004	78	54
20170328	정릉로	0.033	0.019	0.8	0.007	100	50
20170328	은평구	0.039	0.023	0.8	0.005	83	56
20170328	청계천로	0.058	0.014	0.9	0.008	84	73
20170328	강변북로	0.057	0.008	0.7	0.005	99	73
20170327	송파구	0.03	0.038	0.8	0.005	71	49
20170327	성동구	0.032	0.026	0.7	0.004	76	70
20170327	신촌로	0.061	0.016	1.2	0.005	84	63
20170327	천호대로	0.046	0.024	0.8	0.004	78	53
20170327	강남대로	0.058	0.022	0.9	0.006	91	56
20170327	동대문구	0.03	0.026	0.7	0.004	66	41
20170327	종로구	0.036	0.033	0.9	0.004	69	56
20170327	강동구	0.034	0.031	0.7	0.004	75	56
20170327	강서구	0.042	0.036	1	0.01	82	54
20170327	강변북로	0.051	0.018	0.8	0.005	91	70
20170327	홍릉로	0.049	0.021	0.7	0.006	78	67
20170327	강북구	0.023	0.041	0.7	0.004	60	46
20170327	마포구	0.033	0.035	0.9	0.005	75	70
20170327	강남구	0.028	0.031	0.5	0.005	71	57
20170327	한강대로	0.047	0.024	0.8	0.004	100	68
20170327	중구	0.038	0.033	0.8	0.004	69	51
20170327	금천구	0.032	0.039	0.8	0.005	70	58
20170327	영등포로	0.058	0.02	0.7	0.006	110	77
20170327	서대문구	0.027	0.028	0.8	0.006	79	54
20170327	청계천로	0.046	0.025	0.8	0.007	75	64
20170327	도산대로	0.036	0.027	0.9	0.006	72	54
20170327	은평구	0.029	0.032	0.9	0.004	78	57
20170327	광진구	0.032	0.041	0.8	0.004	66	60
20170327	관악구	0.034	0.035	0.9	0.004	68	47
20170327	중랑구	0.028	0.034	0.7	0.006	88	62
20170327	성북구	0.038	0.03	0.9	0.003	65	48
20170327	종로	0.038	0.019	0.5	0.004	77	64
20170327	정릉로	0.023	0.031	0.8	0.007	87	51
20170327	용산구	0.035	0.022	0.7	0.004	65	49
20170327	노원구	0.034	0.037	0.8	0.004	62	49
20170327	서초구	0.027	0.037	0.8	0.005	76	55
20170327	공항대로	0.049	0.022	0.7	0.006	101	63
20170327	양천구	0.033	0.025	0.9	0.006	76	62
20170327	영등포구	0.035	0.031	1.1	0.004	93	58
20170327	구로구	0.021	0.029	0.9	0.007	78	54
20170327	화랑로	0.045	0.022	0.8	0.004	81	58
20170327	동작구	0.029	0.045	0.7	0.004	68	49
20170327	동작대로	0.053	0.024	0.9	0.007	88	66
20170327	도봉구	0.026	0.039	0.7	0.005	70	50
20170326	정릉로	0.028	0.027	0.6	0.008	83	43
20170326	강북구	0.031	0.032	0.5	0.005	55	39
20170326	화랑로	0.042	0.02	0.5	0.004	70	47
20170326	광진구	0.032	0.039	0.5	0.005	59	47
20170326	성북구	0.042	0.025	0.6	0.004	61	50
20170326	종로구	0.037	0.03	0.6	0.005	56	43
20170326	양천구	0.028	0.028	0.5	0.006	57	47
20170326	중구	0.039	0.029	0.5	0.005	59	41
20170326	성동구	0.031	0.026	0.5	0.005	70	52
20170326	마포구	0.032	0.034	0.5	0.006	59	53
20170326	강동구	0.034	0.029	0.5	0.005	65	46
20170326	강변북로	0.05	0.016	0.5	0.006	74	54
20170326	도산대로	0.035	0.026	0.6	0.007	59	44
20170326	동작구	0.027	0.042	0.4	0.005	52	37
20170326	서초구	0.025	0.036	0.5	0.006	63	42
20170326	천호대로	0.041	0.024	0.6	0.005	66	44
20170326	종로	0.042	0.018	0.3	0.005	65	50
20170326	청계천로	0.043	0.025	0.4	0.008	61	48
20170326	홍릉로	0.045	0.021	0.4	0.006	61	52
20170326	강남구	0.03	0.029		0.006		46
20170326	신촌로	0.054	0.016	0.9	0.006	66	47
20170326	강남대로	0.049	0.021	0.6	0.007	73	47
20170326	은평구	0.032	0.027	0.6	0.005	67	43
20170326	공항대로	0.035	0.027	0.4	0.007	73	48
20170326	관악구	0.032	0.035	0.5	0.006	54	36
20170326	영등포구	0.029	0.032	0.7	0.005	69	41
20170326	금천구	0.028	0.038	0.5	0.006	55	45
20170326	중랑구	0.033	0.027	0.4	0.006	66	45
20170326	강서구	0.034	0.038	0.6	0.012	62	40
20170326	용산구	0.031	0.023	0.4	0.005	53	37
20170326	노원구	0.029	0.035	0.5	0.004	54	40
20170326	서대문구	0.028	0.024	0.6	0.007	65	44
20170326	한강대로	0.045	0.024	0.5	0.005	81	50
20170326	영등포로	0.052	0.022	0.4	0.007	78	58
20170326	도봉구	0.03	0.032	0.5	0.005	65	42
20170326	구로구	0.019	0.03	0.5	0.009	62	40
20170326	동대문구	0.033	0.024	0.4	0.005	54	34
20170326	송파구	0.031	0.035	0.6	0.006	63	39
20170326	동작대로	0.047	0.025	0.6	0.009	72	53
20170325	정릉로	0.031	0.023	0.6	0.007	74	35
20170325	홍릉로	0.053	0.017	0.5	0.006	66	52
20170325	용산구	0.044	0.017	0.4	0.005	63	40
20170325	서초구	0.039	0.025	0.6	0.006	75	47
20170325	강변북로	0.057	0.011	0.6	0.005	81	53
20170325	도산대로	0.049	0.017	0.8	0.007	68	44
20170325	신촌로	0.067	0.009	1	0.007	72	50
20170325	청계천로	0.054	0.018	0.6	0.008	65	50
20170325	화랑로	0.05	0.015	0.6	0.004	69	42
20170325	광진구	0.043	0.026	0.6	0.005	61	47
20170325	종로구	0.044	0.025	0.6	0.005	60	44
20170325	강남대로	0.07	0.012	0.8	0.007	83	47
20170325	종로	0.05	0.017	0.4	0.005	68	52
20170325	강동구	0.044	0.02	0.5	0.005	69	42
20170325	서대문구	0.034	0.018	0.6	0.007	70	41
20170325	천호대로	0.052	0.015	0.6	0.005	71	43
20170325	강서구	0.056	0.023	0.6	0.013	68	38
20170325	은평구	0.039	0.02	0.6	0.005	69	39
20170325	공항대로	0.052	0.016	0.5	0.008	91	50
20170325	영등포구	0.043	0.023	0.8	0.005	77	44
20170325	중구	0.051	0.021	0.6	0.005	64	44
20170325	구로구	0.03	0.019	0.6	0.009	64	38
20170325	성동구	0.042	0.019	0.6	0.005	75	51
20170325	동대문구	0.04	0.023	0.4	0.005	57	31
20170325	관악구	0.05	0.024	0.7	0.006	61	40
20170325	강북구	0.035	0.029	0.5	0.004	50	34
20170325	중랑구	0.038	0.023	0.4	0.006	66	39
20170325	동작구	0.044	0.028	0.5	0.005	60	42
20170325	한강대로	0.056	0.015	0.6	0.006	92	55
20170325	영등포로	0.067	0.014	0.5	0.007	87	58
20170325	양천구	0.041	0.018	0.6	0.007	63	48
20170325	도봉구	0.035	0.027	0.5	0.006	58	35
20170325	강남구	0.043	0.02		0.006		47
20170325	금천구	0.044	0.024	0.6	0.006	62	50
20170325	동작대로	0.061	0.016	0.7	0.008	83	59
20170325	성북구	0.047	0.021	0.6	0.004	62	48
20170325	마포구	0.048	0.023	0.6	0.006	69	58
20170325	송파구	0.041	0.024	0.6	0.005	69	39
20170325	노원구	0.039	0.027	0.6	0.004	50	35
20170324	은평구	0.032	0.023	0.5	0.004	61	34
20170324	동작대로	0.07	0.009	0.8	0.007	75	45
20170324	화랑로	0.055	0.011	0.7	0.004	74	42
20170324	강남구	0.045	0.015		0.005		38
20170324	강서구	0.059	0.018	0.6	0.01	67	28
20170324	금천구	0.051	0.018	0.6	0.004	55	39
20170324	정릉로	0.037	0.015	0.6	0.007	75	34
20170324	천호대로	0.055	0.012	0.7	0.004	62	35
20170324	양천구	0.043	0.013	0.6	0.007	55	37
20170324	청계천로	0.054	0.016	0.6	0.007	56	39
20170324	종로	0.051	0.012	0.5	0.004	55	38
20170324	한강대로	0.056	0.014	0.6	0.004	76	42
20170324	강북구	0.036	0.026	0.5	0.004	50	30
20170324	종로구	0.043	0.024	0.6	0.004	50	33
20170324	중구	0.051	0.018	0.5	0.004	53	32
20170324	용산구	0.041	0.016	0.4	0.004	47	29
20170324	서초구	0.046	0.016	0.6	0.004	65	37
20170324	영등포구	0.047	0.017	0.8	0.005	72	37
20170324	신촌로	0.062	0.01	0.9	0.005	65	42
20170324	홍릉로	0.052	0.016	0.4	0.006	56	42
20170324	중랑구	0.032	0.026	0.4	0.006	59	33
20170324	동대문구	0.058	0.016	0.5	0.005	68	37
20170324	서대문구	0.031	0.019	0.6	0.006	66	34
20170324	동작구	0.05	0.019	0.6	0.004	51	33
20170324	강동구	0.04	0.022	0.5	0.005	58	36
20170324	성북구	0.047	0.02	0.6	0.003	61	44
20170324	도봉구	0.04	0.023	0.5	0.005	64	35
20170324	구로구	0.034	0.014	0.6	0.007	65	34
20170324	성동구	0.037	0.021	0.5	0.004	61	36
20170324	노원구	0.045	0.021	0.6	0.004	53	34
20170324	강남대로	0.082	0.008	0.9	0.006	86	41
20170324	강변북로	0.049	0.016	0.5	0.004	67	43
20170324	영등포로	0.063	0.012	0.5	0.006	77	47
20170324	광진구	0.034	0.033	0.5	0.004	49	36
20170324	송파구	0.045	0.019	0.6	0.005	66	34
20170324	관악구	0.055	0.017	0.7	0.004	51	34
20170324	마포구	0.047	0.021	0.5	0.004	57	44
20170324	공항대로	0.061	0.01	0.5	0.007	107	47
20170324	도산대로	0.049	0.014	0.8	0.006	61	36
20170323	강남구	0.039	0.032		0.005		45
20170323	한강대로	0.056	0.02	0.7	0.005	90	47
20170323	양천구	0.043	0.02	0.6	0.009	65	43
20170323	천호대로	0.06	0.017	0.7	0.006	80	42
20170323	화랑로	0.057	0.017	0.7	0.005	82	46
20170323	신촌로	0.066	0.012	1	0.006	77	48
20170323	마포구	0.047	0.027	0.6	0.005	68	50
20170323	서대문구	0.031	0.025	0.6	0.007	77	38
20170323	종로구	0.046	0.029	0.7	0.005	64	42
20170323	성북구	0.046	0.028	0.6	0.004	74	50
20170323	광진구	0.047	0.029	0.7	0.006	68	47
20170323	노원구	0.039	0.035	0.6	0.005	62	40
20170323	청계천로	0.056	0.023	0.7	0.008	69	48
20170323	중구	0.046	0.029	0.6	0.004	65	39
20170323	홍릉로	0.057	0.019	0.5	0.007	74	54
20170323	강동구	0.05	0.021	0.6	0.005	85	45
20170323	도봉구	0.034	0.029	0.5	0.005	75	37
20170323	영등포구	0.048	0.023	0.9	0.005	80	40
20170323	은평구	0.029	0.032	0.6	0.004	76	34
20170323	송파구	0.048	0.024	0.7	0.006	82	38
20170323	강남대로	0.079	0.012	0.9	0.007	94	46
20170323	영등포로	0.068	0.017	0.5	0.007	88	52
20170323	동작구	0.052	0.025	0.6	0.005	68	44
20170323	서초구	0.046	0.023	0.6	0.005	76	41
20170323	성동구	0.049	0.02	0.6	0.005	80	48
20170323	동대문구	0.052	0.019	0.6	0.006	83	40
20170323	금천구	0.054	0.022	0.7	0.006	70	51
20170323	구로구	0.036	0.016	0.7	0.008	76	39
20170323	용산구	0.045	0.019	0.5	0.005	62	35
20170323	중랑구	0.039	0.029	0.5	0.006	79	41
20170323	정릉로	0.033	0.03	0.6	0.007	86	38
20170323	강북구	0.027	0.043	0.6	0.005	61	36
20170323	강서구	0.05	0.028	0.7	0.011	79	37
20170323	강변북로	0.064	0.011	0.6	0.005	88	43
20170323	종로	0.044	0.021	0.5	0.005	68	45
20170323	도산대로	0.052	0.018	0.8	0.007	79	41
20170323	공항대로	0.06	0.016	0.5	0.007	104	46
20170323	동작대로	0.073	0.013	0.8	0.008	89	51
20170323	관악구	0.06	0.022	0.7	0.005	62	46
20170322	영등포구	0.04	0.019	0.7	0.005	61	31
20170322	양천구	0.038	0.019	0.5	0.006	48	33
20170322	동대문구	0.028	0.033	0.3	0.005	53	27
20170322	중랑구	0.033	0.027	0.4	0.006	55	30
20170322	강동구	0.039	0.024	0.5	0.005	61	35
20170322	강남대로	0.066	0.014	0.7	0.006	70	35
20170322	종로구	0.032	0.035	0.5	0.004	42	27
20170322	용산구	0.034	0.024	0.3	0.004	42	25
20170322	관악구	0.045	0.027	0.6	0.004	45	34
20170322	종로	0.034	0.027	0.4	0.004	46	31
20170322	동작대로	0.061	0.016	0.7	0.007	63	35
20170322	성북구	0.038	0.027	0.5	0.003	52	36
20170322	마포구	0.037	0.031	0.5	0.004	48	39
20170322	은평구	0.027	0.028	0.5	0.003	52	25
20170322	서대문구	0.026	0.027	0.5	0.005	53	29
20170322	한강대로	0.047	0.023	0.5	0.004	68	35
