ADDR,adr1,adr2,adr3,zipcode,long,lat
서울특별시 중구 신당5동 65~79,서울특별시,중구,신당5동,100818,127.0207221,37.5620668
서울특별시 중구 신당5동 101~156,서울특별시,중구,신당5동,100819,127.0165279,37.5649065
서울특별시 중구 신당5동 157~160,서울특별시,중구,신당5동,100820,127.0211561,37.5627107
서울특별시 중구 신당5동 161~170,서울특별시,중구,신당5동,100821,127.0228259,37.5641386
서울특별시 중구 신당동 197~200,서울특별시,중구,신당동,100822,127.0144041,37.5675618
서울특별시 중구 신당동 296~302,서울특별시,중구,신당동,100823,127.0137418,37.5607649
서울특별시 중구 동화동 282~294,서울특별시,중구,동화동,100824,127.0168384,37.5623633
서울특별시 중구 청구동 310~330,서울특별시,중구,청구동,100825,127.0141445,37.5596077
서울특별시 중구 청구동 347~348,서울특별시,중구,청구동,100826,127.0132358,37.5554365
서울특별시 중구 약수동 367~368,서울특별시,중구,약수동,100827,127.010805,37.5535669
서울특별시 중구 다산동 353~365,서울특별시,중구,다산동,100828,127.0086346,37.5528324
서울특별시 중구 다산동 336~338,서울특별시,중구,다산동,100829,127.0127308,37.5588692
서울특별시 중구 약수동 366,서울특별시,중구,약수동,100830,127.0106578,37.5528455
서울특별시 중구 신당5동 52,서울특별시,중구,신당5동,100831,127.0199675,37.5629487
서울특별시 중구 신당동 387~393,서울특별시,중구,신당동,100832,127.0122475,37.5609261
서울특별시 중구 다산동 394~415,서울특별시,중구,다산동,100833,127.0098772,37.561973
서울특별시 중구 다산동 416~425,서울특별시,중구,다산동,100834,127.0084968,37.5581469
서울특별시 중구 다산동 432,서울특별시,중구,다산동,100835,127.0087567,37.5549304
서울특별시 중구 신당5동 436~770,서울특별시,중구,신당5동,100836,,
서울특별시 중구 신당동 771~778,서울특별시,중구,신당동,100837,,
서울특별시 중구 다산동 821~831,서울특별시,중구,다산동,100838,127.0082955,37.5576116
서울특별시 중구 약수동 372~373,서울특별시,중구,약수동,100840,127.0118399,37.5525879
서울특별시 중구 약수동 369,서울특별시,중구,약수동,100841,127.0112034,37.5551583
서울특별시 중구 을지로1가 1~86,서울특별시,중구,을지로1가,100842,126.9775829,37.5690731
서울특별시 중구 을지로1가 87~101,서울특별시,중구,을지로1가,100843,126.9810482,37.5664923
서울특별시 중구 을지로2가 1~87,서울특별시,중구,을지로2가,100844,126.9832213,37.5662873
서울특별시 중구 을지로2가 88~199,서울특별시,중구,을지로2가,100845,126.9882874,37.5666613
서울특별시 중구 을지로3가 295~360,서울특별시,중구,을지로3가,100846,126.9923795,37.5662149
서울특별시 중구 을지로3가 119~291,서울특별시,중구,을지로3가,100847,126.9933995,37.5678449
서울특별시 중구 을지로4가 1~207,서울특별시,중구,을지로4가,100848,126.9951277,37.5666527
서울특별시 중구 을지로4가 208~310,서울특별시,중구,을지로4가,100849,126.997823,37.5661635
서울특별시 중구 을지로6가 1~17,서울특별시,중구,을지로6가,100850,127.0049068,37.5683993
서울특별시 중구 을지로6가 18~20,서울특별시,중구,을지로6가,100851,127.0098305,37.5692649
서울특별시 중구 입정동 1~204,서울특별시,중구,입정동,100852,126.9944918,37.5682119
서울특별시 중구 입정동 205~255,서울특별시,중구,입정동,100853,126.9925891,37.568163
서울특별시 중구 입정동 256~263,서울특별시,중구,입정동,100854,126.9914597,37.567894
서울특별시 중구 장충동2가 1~190,서울특별시,중구,장충동2가,100855,127.0061664,37.5620191
서울특별시 중구 장충동2가 191~209,서울특별시,중구,장충동2가,100856,127.002193,37.5595178
서울특별시 중구 장충동2가 산1~14,서울특별시,중구,장충동2가,100857,127.0061664,37.5620191
서울특별시 중구 중림동 1~150,서울특별시,중구,중림동,100858,126.9693936,37.5597918
서울특별시 중구 중림동 151~627,서울특별시,중구,중림동,100859,126.966484,37.5587594
서울특별시 중구 충무로2가 1~47,서울특별시,중구,충무로2가,100860,126.9775829,37.5690731
서울특별시 중구 충무로2가 48~66,서울특별시,중구,충무로2가,100861,126.9901471,37.5628837
서울특별시 중구 충무로4가 1~14,서울특별시,중구,충무로4가,100862,126.9939605,37.5629795
서울특별시 중구 충무로4가 15~128,서울특별시,중구,충무로4가,100863,126.9947608,37.5628748
서울특별시 중구 태평로2가 1~119,서울특별시,중구,태평로2가,100864,126.9784344,37.5655152
서울특별시 중구 태평로2가 120~341,서울특별시,중구,태평로2가,100865,126.9747408,37.561037
서울특별시 중구 필동1가 1~44,서울특별시,중구,필동1가,100866,126.9939605,37.5629795
서울특별시 중구 필동1가 45~51,서울특별시,중구,필동1가,100867,126.9932754,37.5615607
서울특별시 중구 황학동 1~365,서울특별시,중구,황학동,100868,127.0192216,37.5705116
서울특별시 중구 황학동 366~757,서울특별시,중구,황학동,100869,127.0192834,37.566654
서울특별시 중구 황학동 758~1518,서울특별시,중구,황학동,100870,127.0231424,37.5715566
서울특별시 중구 황학동 1519~2539,서울특별시,중구,황학동,100871,127.0218433,37.5699728
서울특별시 중구 회현동1가 1~41,서울특별시,중구,회현동1가,100872,126.9800532,37.5604758
서울특별시 중구 회현동1가 42~147,서울특별시,중구,회현동1가,100873,126.9823271,37.5581159
서울특별시 중구 회현동1가 148~202,서울특별시,중구,회현동1가,100874,126.9814341,37.5561397
서울특별시 중구 회현동1가 203,서울특별시,중구,회현동1가,100875,126.9814906,37.5592539
서울특별시 중구 회현동2가 1~48,서울특별시,중구,회현동2가,100876,126.9826642,37.5605703
서울특별시 중구 회현동2가 49~60,서울특별시,중구,회현동2가,100877,126.983241,37.5570621
서울특별시 중구 흥인동 1~8,서울특별시,중구,흥인동,100878,127.016949,37.5689554
서울특별시 중구 흥인동 9~100,서울특별시,중구,흥인동,100879,127.0178151,37.5675734
서울특별시 중구 흥인동 101~158,서울특별시,중구,흥인동,100880,,
서울특별시 중구 회현동1가 메사빌딩,서울특별시,중구,회현동1가,100881,,
서울특별시 중구 동화동 846,서울특별시,중구,동화동,100882,127.0172881,37.562406
서울특별시 중구 순화동 아이엔지센터,서울특별시,중구,순화동,100883,,
서울특별시 중구 다산동 308,서울특별시,중구,다산동,100884,127.0132673,37.5599664
서울특별시 중구 신당동 193,서울특별시,중구,신당동,100885,127.0124634,37.5679289
서울특별시 중구 신당동 204,서울특별시,중구,신당동,100886,127.0135522,37.5677805
서울특별시 중구 신당동 213~217,서울특별시,중구,신당동,100887,127.0136538,37.5690535
서울특별시 중구 신당동 226~236,서울특별시,중구,신당동,100888,127.0109408,37.5646382
서울특별시 중구 신당동 249~253,서울특별시,중구,신당동,100889,127.0140249,37.5653864
서울특별시 중구 신당동 304,서울특별시,중구,신당동,100890,127.0136348,37.5644643
서울특별시 중구 신당동 305~307,서울특별시,중구,신당동,100891,127.0136488,37.5646241
서울특별시 중구 다산동 370~371,서울특별시,중구,다산동,100893,127.0122419,37.5582052
서울특별시 중구 다산동 426~431,서울특별시,중구,다산동,100894,127.008733,37.5572971
서울특별시 중구 약수동 309,서울특별시,중구,약수동,100895,127.0143338,37.5519012
서울특별시 중구 다산동 295,서울특별시,중구,다산동,100896,127.0134072,37.560166
서울특별시 중구 동화동 48~51,서울특별시,중구,동화동,100897,127.0178668,37.5615272
서울특별시 중구 황학동 롯데캐슬베네치아아파트 (101~106동),서울특별시,중구,황학동,100899,127.0212812,37.5673446
서울특별시 중구 을지로6가 헬로우APM,서울특별시,중구,을지로6가,100951,126.990194,37.5652732
서울특별시 중구 회현동1가 인송빌딩,서울특별시,중구,회현동1가,100952,,
서울특별시 중구 중림동 대우디오센터,서울특별시,중구,중림동,100953,126.9644981,37.5548031
서울특별시 중구 충정로1가 청양빌딩,서울특별시,중구,충정로1가,100954,,
서울특별시 중구 흥인동 한성프라자,서울특별시,중구,흥인동,100955,,
서울특별시 중구 흥인동 현대우일프라자,서울특별시,중구,흥인동,100956,127.016463,37.567675
서울특별시 중구 흥인동 현대우일타운,서울특별시,중구,흥인동,100957,127.016463,37.567675
서울특별시 중구 남대문로5가 STX남산타워,서울특별시,중구,남대문로5가,100958,,
서울특별시 중구 남대문로5가 YTN빌딩,서울특별시,중구,남대문로5가,100998,126.9829028,37.5653425
서울특별시 중구 을지로2가 SK텔레콤빌딩,서울특별시,중구,을지로2가,100999,,
서울특별시 종로구 신영동,서울특별시,종로구,신영동,110010,126.9621,37.60294
서울특별시 종로구 구기동,서울특별시,종로구,구기동,110011,126.9574,37.6179
서울특별시 종로구 평창동,서울특별시,종로구,평창동,110012,126.9681871,37.6063166
서울특별시 종로구 홍지동,서울특별시,종로구,홍지동,110020,126.9564,37.6006
서울특별시 종로구 부암동,서울특별시,종로구,부암동,110021,126.9640471,37.5924399
서울특별시 종로구 청운동,서울특별시,종로구,청운동,110030,126.9692916,37.5891866
서울특별시 종로구 궁정동,서울특별시,종로구,궁정동,110031,126.9726741,37.5846791
서울특별시 종로구 신교동,서울특별시,종로구,신교동,110032,126.9678,37.5845
서울특별시 종로구 효자동,서울특별시,종로구,효자동,110033,126.9719206,37.5826487
서울특별시 종로구 창성동,서울특별시,종로구,창성동,110034,126.9721,37.5806
서울특별시 종로구 옥인동,서울특별시,종로구,옥인동,110035,126.9625,37.5836
서울특별시 종로구 통의동,서울특별시,종로구,통의동,110040,126.972638,37.5784
서울특별시 종로구 누상동,서울특별시,종로구,누상동,110041,126.9623,37.5804
서울특별시 종로구 누하동,서울특별시,종로구,누하동,110042,126.968175,37.579183
서울특별시 종로구 통인동,서울특별시,종로구,통인동,110043,126.9701873,37.5801426
서울특별시 종로구 필운동,서울특별시,종로구,필운동,110044,126.9681132,37.5772806
서울특별시 종로구 체부동,서울특별시,종로구,체부동,110045,126.9707,37.578
서울특별시 종로구 세종로,서울특별시,종로구,세종로,110050,126.9767571,37.5802853
서울특별시 종로구 도렴동,서울특별시,종로구,도렴동,110051,126.974727,37.5731045
서울특별시 종로구 적선동,서울특별시,종로구,적선동,110052,126.9737588,37.5753025
서울특별시 종로구 내자동,서울특별시,종로구,내자동,110053,126.9716,37.5754
서울특별시 종로구 사직동,서울특별시,종로구,사직동,110054,126.9688397,37.576196
서울특별시 종로구 신문로1가,서울특별시,종로구,신문로1가,110061,126.9738898,37.5701718
서울특별시 종로구 신문로2가,서울특별시,종로구,신문로2가,110062,126.968813,37.570792
서울특별시 종로구 내수동,서울특별시,종로구,내수동,110070,126.9722,37.572942
서울특별시 종로구 당주동,서울특별시,종로구,당주동,110071,126.9739816,37.5715696
서울특별시 종로구 무악동,서울특별시,종로구,무악동,110080,126.9580981,37.5760084
서울특별시 종로구 교북동,서울특별시,종로구,교북동,110090,126.9614256,37.5715202
서울특별시 종로구 행촌동,서울특별시,종로구,행촌동,110091,126.9621,37.573608
서울특별시 종로구 홍파동,서울특별시,종로구,홍파동,110092,126.9639538,37.571132
서울특별시 종로구 교남동,서울특별시,종로구,교남동,110100,126.9619979,37.5718674
서울특별시 종로구 송월동,서울특별시,종로구,송월동,110101,126.9651863,37.5700617
서울특별시 종로구 평동,서울특별시,종로구,평동,110102,126.9668,37.567967
서울특별시 종로구 서린동,서울특별시,종로구,서린동,110110,126.9803876,37.5695042
서울특별시 종로구 관철동,서울특별시,종로구,관철동,110111,126.985973,37.5691073
서울특별시 종로구 종로1가,서울특별시,종로구,종로1가,110121,126.9796831,37.5704148
서울특별시 종로구 종로2가,서울특별시,종로구,종로2가,110122,126.9869027,37.5704397
서울특별시 종로구 종로3가,서울특별시,종로구,종로3가,110123,126.9923213,37.57039
서울특별시 종로구 종로4가,서울특별시,종로구,종로4가,110124,126.9979211,37.5706536
