"city","state","timezone"
"Plummer","ID","PST"
"Ponderay","ID","PST"
"Porthill","ID","PST"
"Post Falls","ID","PST"
"Potlatch","ID","PST"
"Priest River","ID","PST"
"Princeton","ID","PST"
"Rathdrum","ID","PST"
"Reubens","ID","PST"
"Rose Lake","ID","PST"
"Sagle","ID","PST"
"Samuels","ID","PST"
"Sandpoint","ID","PST"
"Santa","ID","PST"
"Smelterville","ID","PST"
"Southwick","ID","PST"
"Spirit Lake","ID","PST"
"St. Joe","ID","PST"
"St. Maries","ID","PST"
"Syringa","ID","PST"
"Troy","ID","PST"
"Viola","ID","PST"
"Waha","ID","PST"
"Wallace","ID","PST"
"Wardner","ID","PST"
"Weippe","ID","PST"
"Westmond","ID","PST"
"Worley","ID","PST"
"Alamo","NV","PST"
"Amargosa Valley","NV","PST"
"Arden","NV","PST"
"Ash Springs","NV","PST"
"Austin","NV","PST"
"Battle Mountain","NV","PST"
"Beatty","NV","PST"
"Beowawe","NV","PST"
"Cactus Springs","NV","PST"
"Carlin","NV","PST"
"Carson City","NV","PST"
"Carvers","NV","PST"
"Coaldale","NV","PST"
"Cold Springs","NV","PST"
"Crescent Valley","NV","PST"
"Crystal Bay","NV","PST"
"Crystal Springs","NV","PST"
"Currant","NV","PST"
"Dayton","NV","PST"
"Dry Lake","NV","PST"
"Duckwater","NV","PST"
"Dunphy","NV","PST"
"Dyer","NV","PST"
"East Las Vegas","NV","PST"
"Eastgate","NV","PST"
"Elko","NV","PST"
"Empire","NV","PST"
"Eureka","NV","PST"
"Fallon","NV","PST"
"Fernley","NV","PST"
"Gabbs","NV","PST"
"Gardnerville","NV","PST"
"Genoa","NV","PST"
"Gerlach","NV","PST"
"Glenbrook","NV","PST"
"Golconda","NV","PST"
"Gold Hill","NV","PST"
"Gold Point","NV","PST"
"Goldfield","NV","PST"
"Goodsprings","NV","PST"
"Hadley","NV","PST"
"Halleck","NV","PST"
"Hawthorne","NV","PST"
"Hazen","NV","PST"
"Henderson","NV","PST"
"Hiko","NV","PST"
"Imlay","NV","PST"
"Incline Village","NV","PST"
"Indian Springs","NV","PST"
"Ione","NV","PST"
"Jean","NV","PST"
"Jiggs","NV","PST"
"Kingston","NV","PST"
"Las Vegas","NV","PST"
"Lee","NV","PST"
"Lida","NV","PST"
"Lockes","NV","PST"
"Logandale","NV","PST"
"Lovelock","NV","PST"
"Lund","NV","PST"
"Luning","NV","PST"
"Manhattan","NV","PST"
"Mason","NV","PST"
"McGill","NV","PST"
"Mercury","NV","PST"
"Middlegate","NV","PST"
"Mill City","NV","PST"
"Mina","NV","PST"
"Minden","NV","PST"
"Mountain City","NV","PST"
"Nelson","NV","PST"
"New Washoe City","NV","PST"
"Nixon","NV","PST"
"North Las Vegas","NV","PST"
"Oreana","NV","PST"
"Orovada","NV","PST"
"Overton","NV","PST"
"Pahrump","NV","PST"
"Palisade","NV","PST"
"Paradise Valley","NV","PST"
"Preston","NV","PST"
"Rachel","NV","PST"
"Ralston","NV","PST"
"Reno","NV","PST"
"Round Mountain","NV","PST"
"Rowland","NV","PST"
"Ruth","NV","PST"
"Sandy Valley","NV","PST"
"Schurz","NV","PST"
"Shantytown","NV","PST"
"Silver City","NV","PST"
"Silver Peak","NV","PST"
"Silver Springs","NV","PST"
"Sloan","NV","PST"
"Smith","NV","PST"
"Sparks","NV","PST"
"Spring Creek","NV","PST"
"Stagecoach","NV","PST"
"Steamboat","NV","PST"
"Stillwater","NV","PST"
"Sutcliffe","NV","PST"
"Tonopah","NV","PST"
"Unionville","NV","PST"
"Valmy","NV","PST"
"Verdi","NV","PST"
"Virginia City","NV","PST"
"Wabuska","NV","PST"
"Wadsworth","NV","PST"
"Walker Lake","NV","PST"
"Washoe City","NV","PST"
"Weed Heights","NV","PST"
"Wellington","NV","PST"
"Wells","NV","PST"
"Winnemucca","NV","PST"
"Yerington","NV","PST"
"Zephyr Cove","NV","PST"
"Adair Village","OR","PST"
"Agness","OR","PST"
"Airlie","OR","PST"
"Alsea","OR","PST"
"Anlauf","OR","PST"
"Antelope","OR","PST"
"Applegate","OR","PST"
"Arago","OR","PST"
"Arch Cape","OR","PST"
"Ashland","OR","PST"
"Ashwood","OR","PST"
"Astoria","OR","PST"
"Aumsville","OR","PST"
"Aurora","OR","PST"
"Azalea","OR","PST"
"Ballston","OR","PST"
"Barlow","OR","PST"
"Barton","OR","PST"
"Beaverton","OR","PST"
"Bellfountain","OR","PST"
"Bend","OR","PST"
"Birkenfeld","OR","PST"
"Blachly","OR","PST"
"Blodgett","OR","PST"
"Blue River","OR","PST"
"Bly","OR","PST"
"Bonanza","OR","PST"
"Boring","OR","PST"
"Boyd","OR","PST"
"Breitenbush","OR","PST"
"Brightwood","OR","PST"
"Broadbent","OR","PST"
"Brookings","OR","PST"
"Brooks","OR","PST"
"Brothers","OR","PST"
"Brownsboro","OR","PST"
"Burnt Woods","OR","PST"
"Butte Falls","OR","PST"
"Camas Valley","OR","PST"
"Camp Sherman","OR","PST"
"Canby","OR","PST"
"Cannon Beach","OR","PST"
"Canyonville","OR","PST"
"Cape Meares","OR","PST"
"Carpenterville","OR","PST"
"Carver","OR","PST"
"Cascadia","OR","PST"
"Cave Junction","OR","PST"
"Cedar Hills","OR","PST"
"Cedar Mill","OR","PST"
"Central Point","OR","PST"
"Chemult","OR","PST"
"Chenoweth","OR","PST"
"Cheshire","OR","PST"
"Chiloquin","OR","PST"
"Christmas Valley","OR","PST"
"Clackamas","OR","PST"
"Clarno","OR","PST"
"Clatskanie","OR","PST"
"Coburg","OR","PST"
"Colton","OR","PST"
"Condon","OR","PST"
"Coos Bay","OR","PST"
"Coquille","OR","PST"
"Cornelius","OR","PST"
"Corvallis","OR","PST"
"Cottage Grove","OR","PST"
"Crabtree","OR","PST"
"Crawfordsville","OR","PST"
"Creswell","OR","PST"
"Crow","OR","PST"
"Culp Creek","OR","PST"
"Culver","OR","PST"
"Days Creek","OR","PST"
"Dayville","OR","PST"
"Dee","OR","PST"
"Dellwood","OR","PST"
"Denmark","OR","PST"
"Depoe Bay","OR","PST"
"Deschutes","OR","PST"
"Dexter","OR","PST"
"Diamond Lake","OR","PST"
"Dillard","OR","PST"
"Disston","OR","PST"
"Donald","OR","PST"
"Dora","OR","PST"
"Dorena","OR","PST"
"Drain","OR","PST"
"Drew","OR","PST"
"Dufur","OR","PST"
"Dundee","OR","PST"
"Dunes City","OR","PST"
"Durham","OR","PST"
"Eagle Creek","OR","PST"
"Eagle Point","OR","PST"
"Eastside","OR","PST"
"Eddyville","OR","PST"
"Elk City","OR","PST"
"Elk Lake","OR","PST"
"Elsie","OR","PST"
"Eola","OR","PST"
"Errol Heights","OR","PST"
"Estacada","OR","PST"
"Eugene","OR","PST"
"Fairview","OR","PST"
"Falcon Heights","OR","PST"
"Fall Creek","OR","PST"
"Falls City","OR","PST"
"Fern Hill","OR","PST"
"Finn Rock","OR","PST"
"Florence","OR","PST"
"Forest Grove","OR","PST"
"Fort Klamath","OR","PST"
"Fort Rock","OR","PST"
"Fossil","OR","PST"
"Four Corners","OR","PST"
"Friend","OR","PST"
"Gales Creek","OR","PST"
"Galice","OR","PST"
"Garden Home","OR","PST"
"Gardiner","OR","PST"
"Garibaldi","OR","PST"
"Gates","OR","PST"
"Gateway","OR","PST"
"Gaylord","OR","PST"
"Gervais","OR","PST"
"Gilbert","OR","PST"
"Gilchrist","OR","PST"
"Gladstone","OR","PST"
"Glenada","OR","PST"
"Gleneden Beach","OR","PST"
"Goble","OR","PST"
"Gold Beach","OR","PST"
"Gold Hill","OR","PST"
"Grand Ronde","OR","PST"
"Grants Pass","OR","PST"
"Grass Valley","OR","PST"
"Green","OR","PST"
"Greenleaf","OR","PST"
"Halsey","OR","PST"
"Hammond","OR","PST"
"Happy Valley","OR","PST"
"Harbor","OR","PST"
"Harlan","OR","PST"
"Hauser","OR","PST"
"Hayesville","OR","PST"
"Hebo","OR","PST"
"Heppner","OR","PST"
"Hermiston","OR","PST"
"Hood River","OR","PST"
"Hoskins","OR","PST"
"Hubbard","OR","PST"
"Idleyld Park","OR","PST"
"Ione","OR","PST"
"Irrigon","OR","PST"
"Jasper","OR","PST"
"Jewell","OR","PST"
"Keizer","OR","PST"
"Kerby","OR","PST"
"Kernville","OR","PST"
"Kimberly","OR","PST"
"Kings Heights","OR","PST"
"Kings Valley","OR","PST"
"Klamath Falls","OR","PST"
"Knappa","OR","PST"
"La Pine","OR","PST"
"Lake Oswego","OR","PST"
"Lakeside","OR","PST"
"Lakeview","OR","PST"
"Langlois","OR","PST"
"Laurel","OR","PST"
"Leaburg","OR","PST"
"Leland","OR","PST"
"Logsden","OR","PST"
"London","OR","PST"
"Lonerock","OR","PST"
"Lookingglass","OR","PST"
"Lorane","OR","PST"
"Lorella","OR","PST"
"Madras","OR","PST"
"Manning","OR","PST"
"Manzanita","OR","PST"
"Marcola","OR","PST"
"Marion Forks","OR","PST"
"Marquam","OR","PST"
"Maupin","OR","PST"
"Mayger","OR","PST"
"Maywood Park","OR","PST"
"McCoy","OR","PST"
"McCredie Springs","OR","PST"
"McMinnville","OR","PST"
"Medford","OR","PST"
"Mehama","OR","PST"
"Melrose","OR","PST"
"Merlin","OR","PST"
"Metzger","OR","PST"
"Midland","OR","PST"
"Mikkalo","OR","PST"
"Millington","OR","PST"
"Mist","OR","PST"
"Modoc Point","OR","PST"
"Molalla","OR","PST"
"Monitor","OR","PST"
"Montavilla","OR","PST"
"Moro","OR","PST"
"Mosier","OR","PST"
"Mount Angel","OR","PST"
"Mountaindale","OR","PST"
"Mt. Hood","OR","PST"
"Mulino","OR","PST"
"Murphy","OR","PST"
"Myrtle Creek","OR","PST"
"Myrtle Point","OR","PST"
"Nehalem","OR","PST"
"Neotsu","OR","PST"
"Nesika Beach","OR","PST"
"Neskowin","OR","PST"
"Netarts","OR","PST"
"Newberg","OR","PST"
"North Bend","OR","PST"
"Noti","OR","PST"
"Oak Grove","OR","PST"
"Oakridge","OR","PST"
"O'Brien","OR","PST"
"Odell","OR","PST"
"Olene","OR","PST"
"Olex","OR","PST"
"Ophir","OR","PST"
"Oretown","OR","PST"
"Otter Rock","OR","PST"
"Pacific City","OR","PST"
"Paisley","OR","PST"
"Parkdale","OR","PST"
"Parkrose","OR","PST"
"Pedee","OR","PST"
"Pelican City","OR","PST"
"Philomath","OR","PST"
"Pilot Rock","OR","PST"
"Pistol River","OR","PST"
"Placer","OR","PST"
"Port Orford","OR","PST"
"Portland","OR","PST"
"Post","OR","PST"
"Powell Butte","OR","PST"
"Powers","OR","PST"
"Prineville","OR","PST"
"Prospect","OR","PST"
"Raleigh Hills","OR","PST"
"Redmond","OR","PST"
"Reedsport","OR","PST"
"Rickreall","OR","PST"
"Riddle","OR","PST"
"Riley","OR","PST"
"Ritter","OR","PST"
"Rogue River","OR","PST"
"Rose Lodge","OR","PST"
"Roseburg","OR","PST"
"Ruch","OR","PST"
"Rufus","OR","PST"
"Ruggs","OR","PST"
"Russellville","OR","PST"
"Salem","OR","PST"
"Sandy","OR","PST"
"Scottsburg","OR","PST"
"Seal Rock","OR","PST"
"Seaside","OR","PST"
"Shady Cove","OR","PST"
"Shaniko","OR","PST"
"Shaw","OR","PST"
"Shedd","OR","PST"
"Siletz","OR","PST"
"Siltcoos","OR","PST"
"Silver Lake","OR","PST"
"Simnasho","OR","PST"
"Sisters","OR","PST"
"Sitkum","OR","PST"
"Sixes","OR","PST"
"Sodaville","OR","PST"
"Sprague River","OR","PST"
"St. Helens","OR","PST"
"Steamboat","OR","PST"
"Summer Lake","OR","PST"
"Sunny Valley","OR","PST"
"Sunriver","OR","PST"
"Sunset Beach","OR","PST"
"Suplee","OR","PST"
"Sutherlin","OR","PST"
"Svensen","OR","PST"
"Sweet Home","OR","PST"
"Swisshome","OR","PST"
"Sylvan","OR","PST"
"Takilma","OR","PST"
"Talent","OR","PST"
"Tangent","OR","PST"
"Tenmile","OR","PST"
"Terrebonne","OR","PST"
"The Dalles","OR","PST"
"Three Lynx","OR","PST"
"Tidewater","OR","PST"
"Tiernan","OR","PST"
"Tierra Del Mar","OR","PST"
"Tigard","OR","PST"
"Tillamook","OR","PST"
"Toketee Falls","OR","PST"
"Trent","OR","PST"
"Tri City","OR","PST"
"Troutdale","OR","PST"
"Tualatin","OR","PST"
"Tumalo","OR","PST"
"Twin Rocks","OR","PST"
"Tygh Valley","OR","PST"
"Umatilla","OR","PST"
"Umpqua","OR","PST"
"Union Creek","OR","PST"
"Unionvale","OR","PST"
"Valley Falls","OR","PST"
"Vaughn","OR","PST"
"Vernonia","OR","PST"
"Vida","OR","PST"
"Waldport","OR","PST"
"Walker","OR","PST"
"Walterville","OR","PST"
"Wamic","OR","PST"
"Warrenton","OR","PST"
"Wasco","OR","PST"
"Wedderburn","OR","PST"
"West Linn","OR","PST"
"West Portland","OR","PST"
"West Salem","OR","PST"
"West Slope","OR","PST"
"Westfir","OR","PST"
"Wheeler","OR","PST"
"White City","OR","PST"
"Wilber","OR","PST"
"Wilderville","OR","PST"
"Willamina","OR","PST"
"Wilsonville","OR","PST"
"Winchester Bay","OR","PST"
"Winston","OR","PST"
"Wolf Creek","OR","PST"
"Woodburn","OR","PST"
"Yamhill","OR","PST"
"Yoncalla","OR","PST"
"Zigzag","OR","PST"
"Alder","WA","PST"
"Amanda Park","WA","PST"
"Amber","WA","PST"
"American Lake","WA","PST"
"Appleton","WA","PST"
"Bellevue","WA","PST"
"Bellingham","WA","PST"
"Benton City","WA","PST"
"Blaine","WA","PST"
"Blanchard","WA","PST"
"Boyds","WA","PST"
"Bremerton","WA","PST"
"Brewster","WA","PST"
"Brownsville","WA","PST"
"Buckley","WA","PST"
"Carlton","WA","PST"
"Cheney","WA","PST"
"Clearlake","WA","PST"
"Clearwater","WA","PST"
"Colbert","WA","PST"
"Columbia Heights","WA","PST"
"Custer","WA","PST"
"Deming","WA","PST"
"Dryden","WA","PST"
"Eatonville","WA","PST"
"Eldon","WA","PST"
"Everett","WA","PST"
"Finley","WA","PST"
"Freeman","WA","PST"
"Garfield","WA","PST"
"Garrett","WA","PST"
"Glenwood","WA","PST"
"Grandview","WA","PST"
"Granger","WA","PST"
"Harper","WA","PST"
"Harrington","WA","PST"
"Hobart","WA","PST"
"Hooper","WA","PST"
"Joyce","WA","PST"
"Juanita","WA","PST"
"Keller","WA","PST"
"Kendall","WA","PST"
"Kent","WA","PST"
"Kirkland","WA","PST"
"Lake Forest Park","WA","PST"
"Lake Stevens","WA","PST"
"Lamont","WA","PST"
"Lester","WA","PST"
"Longbranch","WA","PST"
"Longview","WA","PST"
"Loomis","WA","PST"
"Lyman","WA","PST"
"Lynden","WA","PST"
"Malden","WA","PST"
"Malone","WA","PST"
"Maple Falls","WA","PST"
"Maple Valley","WA","PST"
"Markham","WA","PST"
"McKenna","WA","PST"
"McMurray","WA","PST"
"Mead","WA","PST"
"Merritt","WA","PST"
"Millwood","WA","PST"
"Milton","WA","PST"
"Morton","WA","PST"
"Mount Vernon","WA","PST"
"Newman Lake","WA","PST"
"Normandy Park","WA","PST"
"North Bend","WA","PST"
"North Bonneville","WA","PST"
"North Cove","WA","PST"
"Northport","WA","PST"
"Oak Harbor","WA","PST"
"Ocean City","WA","PST"
"Ocean Park","WA","PST"
"Olympia","WA","PST"
"Pacific","WA","PST"
"Pacific Beach","WA","PST"
"Packwood","WA","PST"
"Palisades","WA","PST"
"Parker","WA","PST"
"Paterson","WA","PST"
"Pine City","WA","PST"
"Port Townsend","WA","PST"
"Pullman","WA","PST"
"Ralston","WA","PST"
"Redmond","WA","PST"
"Renton","WA","PST"
"Richland","WA","PST"
"Richmond Beach","WA","PST"
"Richmond Highlands","WA","PST"
"Ridgefield","WA","PST"
"Riverton Heights","WA","PST"
"Rocky Point","WA","PST"
"Roslyn","WA","PST"
"Seattle","WA","PST"
"Seaview","WA","PST"
"Shaw Island","WA","PST"
"Shelton","WA","PST"
"Silver Creek","WA","PST"
"Silverdale","WA","PST"
"Silverlake","WA","PST"
"Silverton","WA","PST"
"South Bend","WA","PST"
"South Prairie","WA","PST"
"Spokane","WA","PST"
"Sprague","WA","PST"
"Springdale","WA","PST"
"Steilacoom","WA","PST"
"Tacoma","WA","PST"
"Thornton","WA","PST"
"Thorp","WA","PST"
"Trout Lake","WA","PST"
"Tumwater","WA","PST"
"Underwood","WA","PST"
"Union Gap","WA","PST"
"Waterville","WA","PST"
"Waverly","WA","PST"
"Wilson Creek","WA","PST"
"Winthrop","WA","PST"
"Zillah","WA","PST"
"Akiachak","AK","US/Alaska"
"Akutan","AK","US/Alaska"
"Alakanuk","AK","US/Alaska"
"Aleutian Islands","AK","US/Aleutian"
"Ambler","AK","US/Alaska"
"Anchor Point","AK","US/Alaska"
"Anchorage","AK","US/Alaska"
"Anderson","AK","US/Alaska"
"Angoon","AK","US/Alaska"
"Annette","AK","US/Alaska"
"Aniak","AK","US/Alaska"
"Arctic Village","AK","US/Alaska"
"Barrow","AK","US/Alaska"
"Bethel","AK","US/Alaska"
"Big Delta","AK","US/Alaska"
"Big Lake","AK","US/Alaska"
"Birch Creek","AK","US/Alaska"
"Birchwood","AK","US/Alaska"
"Buckland","AK","US/Alaska"
"Cape Pole","AK","US/Alaska"
"Chevak","AK","US/Alaska"
"Clear","AK","US/Alaska"
"College","AK","US/Alaska"
"Cooper Landing","AK","US/Alaska"
"Copper Center","AK","US/Alaska"
"Cordova","AK","US/Alaska"
"Craig","AK","US/Alaska"
"Delta Junction","AK","US/Alaska"
"Dillingham","AK","US/Alaska"
"Eagle River","AK","US/Alaska"
"Edna Bay","AK","US/Alaska"
"Emmonak","AK","US/Alaska"
"English Bay","AK","US/Alaska"
"Ester","AK","US/Alaska"
"Fairbanks","AK","US/Alaska"
"Fort Yukon","AK","US/Alaska"
"Galena","AK","US/Alaska"
"Gambell","AK","US/Alaska"
"Glennallen","AK","US/Alaska"
"Gustavus","AK","US/Alaska"
"Haines","AK","US/Alaska"
"Healy","AK","US/Alaska"
"Homer","AK","US/Alaska"
"Hoonah","AK","US/Alaska"
"Hooper Bay","AK","US/Alaska"
"Houston","AK","US/Alaska"
"Hughes","AK","US/Alaska"
"Juneau","AK","US/Alaska"
"Kake","AK","US/Alaska"
"Kasigluk","AK","US/Alaska"
"Kenai","AK","US/Alaska"
"Ketchikan","AK","US/Alaska"
"King Cove","AK","US/Alaska"
"King Salmon","AK","US/Alaska"
"Kipnuk","AK","US/Alaska"
"Klawock","AK","US/Alaska"
"Kodiak","AK","US/Alaska"
"Kotlik","AK","US/Alaska"
"Kotzebue","AK","US/Alaska"
"Kwethluk","AK","US/Alaska"
"Larsen Bay","AK","US/Alaska"
"McGrath","AK","US/Alaska"
"Metlakatla","AK","US/Alaska"
"Mountain Village","AK","US/Alaska"
"Naknek","AK","US/Alaska"
"Nenana","AK","US/Alaska"
"New Stuyahok","AK","US/Alaska"
"Nightmute","AK","US/Alaska"
"Nikiski","AK","US/Alaska"
"Noatak","AK","US/Alaska"
"Nome","AK","US/Alaska"
"Noorvik","AK","US/Alaska"
"North Pole","AK","US/Alaska"
"Northway","AK","US/Alaska"
"Nuiqsut","AK","US/Alaska"
"Palmer","AK","US/Alaska"
"Pedro Bay","AK","US/Alaska"
"Pelican","AK","US/Alaska"
"Petersburg","AK","US/Alaska"
"Pilot Station","AK","US/Alaska"
"Point Hope","AK","US/Alaska"
"Platinum","AK","US/Alaska"
"Port Alexander","AK","US/Alaska"
"Port Graham","AK","US/Alaska"
"Portage","AK","US/Alaska"
"Quinhagak","AK","US/Alaska"
"Red Devil","AK","US/Alaska"
"Ruby","AK","US/Alaska"
"Sand Point","AK","US/Alaska"
"Savoonga","AK","US/Alaska"
"Scammon Bay","AK","US/Alaska"
"Selawik","AK","US/Alaska"
"Seward","AK","US/Alaska"
"Shishmaref","AK","US/Alaska"
"Sitka","AK","US/Alaska"
"Skagway","AK","US/Alaska"
"Soldotna","AK","US/Alaska"
"St. Marys","AK","US/Alaska"
"St. Paul","AK","US/Alaska"
"Stebbins","AK","US/Alaska"
"Sterling","AK","US/Alaska"
"Summit","AK","US/Alaska"
"Sutton","AK","US/Alaska"
"Talkeetna","AK","US/Alaska"
"Thorne Bay","AK","US/Alaska"
"Togiak","AK","US/Alaska"
"Tok","AK","US/Alaska"
"Toksook Bay","AK","US/Alaska"
"Trapper Creek","AK","US/Alaska"
"Tuluksak","AK","US/Alaska"
"Unalakleet","AK","US/Alaska"
"Unalaska","AK","US/Alaska"
"Valdez","AK","US/Alaska"
"Wainwright","AK","US/Alaska"
"Ward Cove","AK","US/Alaska"
"Wasilla","AK","US/Alaska"
"White Mountain","AK","US/Alaska"
"Willow","AK","US/Alaska"
"Wrangell","AK","US/Alaska"
"Yakutat","AK","US/Alaska"
"Aiea","HI","US/Hawaii"
"Anahola","HI","US/Hawaii"
"Captain Cook","HI","US/Hawaii"
"Eleele","HI","US/Hawaii"
"Ewa Beach","HI","US/Hawaii"
"Haiku","HI","US/Hawaii"
"Halawa","HI","US/Hawaii"
"Haleiwa","HI","US/Hawaii"
"Haliimaile","HI","US/Hawaii"
"Hana","HI","US/Hawaii"
"Hanamaulu","HI","US/Hawaii"
"Hanapepe","HI","US/Hawaii"
"Hauula","HI","US/Hawaii"
"Hawi","HI","US/Hawaii"
"Hilo","HI","US/Hawaii"
"Holualoa","HI","US/Hawaii"
"Honalo","HI","US/Hawaii"
"Honaunau","HI","US/Hawaii"
"Honokaa","HI","US/Hawaii"
"Honokowai","HI","US/Hawaii"
"Honolulu","HI","US/Hawaii"
"Huelo","HI","US/Hawaii"
"Kaaawa","HI","US/Hawaii"
"Kahala","HI","US/Hawaii"
"Kahaluu","HI","US/Hawaii"
"Kahuku","HI","US/Hawaii"
"Kahului","HI","US/Hawaii"
"Kailua","HI","US/Hawaii"
"Kailua-Kona","HI","US/Hawaii"
"Kaimuki","HI","US/Hawaii"
"Kalaheo","HI","US/Hawaii"
"Kaneohe","HI","US/Hawaii"
"Kapaa","HI","US/Hawaii"
"Kapaau","HI","US/Hawaii"
"Kaumakani","HI","US/Hawaii"
"Kaunakakai","HI","US/Hawaii"
"Keaau","HI","US/Hawaii"
"Kealakekua","HI","US/Hawaii"
"Keauhou","HI","US/Hawaii"
"Kekaha","HI","US/Hawaii"
"Kilauea","HI","US/Hawaii"
"Koloa","HI","US/Hawaii"
"Kula","HI","US/Hawaii"
"Kurtistown","HI","US/Hawaii"
"Lahaina","HI","US/Hawaii"
"Lanai City","HI","US/Hawaii"
"Lawai","HI","US/Hawaii"
"Lihue","HI","US/Hawaii"
"Makakilo City","HI","US/Hawaii"
"Makawao","HI","US/Hawaii"
"Makena","HI","US/Hawaii"
"Maunaloa","HI","US/Hawaii"
"Maunawili","HI","US/Hawaii"
"Mililani Town","HI","US/Hawaii"
"Mokuleia","HI","US/Hawaii"
"Mountain View","HI","US/Hawaii"
"Naalehu","HI","US/Hawaii"
"Omao","HI","US/Hawaii"
"Pahala","HI","US/Hawaii"
"Pahoa","HI","US/Hawaii"
"Paia","HI","US/Hawaii"
